show,season,number,name,air_date,watched
Adventure Time,6,4,The Tower,5/5/2014,TRUE
Adventure Time,6,5,Sad Face,5/12/2014,TRUE
Adventure Time,6,6,Breezy,6/5/2014,TRUE
Adventure Time,6,7,Food Chain,6/12/2014,TRUE
Adventure Time,6,8,Furniture & Meat,6/19/2014,TRUE
Adventure Time,6,9,The Prince Who Wanted Everything,6/26/2014,TRUE
Adventure Time,6,10,Something Big,7/3/2014,TRUE
Adventure Time,6,11,Little Brother,7/10/2014,TRUE
Adventure Time,6,12,Ocarina,7/17/2014,TRUE
Adventure Time,6,13,Thanks for the Crabapples Giuseppe,7/24/2014,TRUE
Adventure Time,6,14,Princess Day,7/31/2014,TRUE
Adventure Time,6,15,Nemesis,8/7/2014,TRUE
Adventure Time,6,16,Joshua & Margaret Investigations,8/14/2014,TRUE
Adventure Time,6,17,Ghost Fly,10/28/2014,TRUE
Adventure Time,6,18,Everything's Jake,11/24/2014,TRUE
Adventure Time,6,19,Is That You?,11/25/2014,TRUE
Adventure Time,6,20,Jake the Brick,11/26/2014,TRUE
Adventure Time,6,21,Dentist,11/28/2014,TRUE
Adventure Time,6,22,The Cooler,12/4/2014,TRUE
Adventure Time,6,23,The Pajama War,1/8/2015,TRUE
Adventure Time,6,24,Evergreen,1/15/2015,TRUE
Adventure Time,6,25,Astral Plane,1/22/2015,TRUE
Adventure Time,6,26,Gold Stars,1/29/2015,TRUE
Adventure Time,6,27,The Visitor,2/5/2015,TRUE
Adventure Time,6,28,The Mountain,2/12/2015,TRUE
Adventure Time,6,29,Dark Purple,2/19/2015,TRUE
Adventure Time,6,30,The Diary,2/26/2015,TRUE
Adventure Time,6,31,Walnuts & Rain,3/5/2015,TRUE
Adventure Time,6,32,Friends Forever,4/16/2015,TRUE
Adventure Time,6,33,Jermaine,4/23/2015,TRUE
Adventure Time,6,34,Chips and Ice Cream,4/30/2015,TRUE
Adventure Time,6,35,Graybles 1000+,5/7/2015,TRUE
Adventure Time,6,36,Hoots,5/14/2015,TRUE
Adventure Time,6,37,Water Park Prank,5/21/2015,TRUE
Adventure Time,6,38,You Forgot Your Floaties,6/1/2015,TRUE
Adventure Time,6,39,Be Sweet,6/2/2015,TRUE
Adventure Time,6,40,Orgalorg,6/3/2015,TRUE
Adventure Time,6,41,On the Lam,6/4/2015,TRUE
Adventure Time,6,42,Hot Diggity Doom,6/5/2015,TRUE
Adventure Time,6,43,The Comet,6/5/2015,TRUE
Adventure Time,7,1,Bonnie and Neddy,11/2/2015,TRUE
Adventure Time,7,2,Varmints,11/3/2015,TRUE
Adventure Time,7,3,Cherry Cream Soda,11/4/2015,TRUE
Adventure Time,7,4,Mama Said,11/5/2015,TRUE
Adventure Time,7,5,Football,11/6/2015,TRUE
Adventure Time,7,6,Stakes: Marceline the Vampire Queen (1),11/16/2015,TRUE
Adventure Time,7,7,Stakes: Everything Stays (2),11/16/2015,TRUE
Adventure Time,7,8,Stakes: Vamps About (3),11/17/2015,TRUE
Adventure Time,7,9,Stakes: The Empress Eyes (4),11/17/2015,TRUE
Adventure Time,7,10,Stakes: May I Come In? (5),11/18/2015,TRUE
Adventure Time,7,11,Stakes: Take Her Back (6),11/18/2015,TRUE
Adventure Time,7,12,Stakes: Checkmate (7),11/19/2015,TRUE
Adventure Time,7,13,Stakes: The Dark Cloud (8),11/19/2015,TRUE
Adventure Time,7,14,The More You Moe The Moe You Know (1),12/3/2015,TRUE
Adventure Time,7,15,The More You Moe The Moe You Know (2),12/3/2015,TRUE
Adventure Time,7,16,Summer Showers,1/7/2016,TRUE
Adventure Time,7,17,Angel Face,1/11/2016,TRUE
Adventure Time,7,18,President Porpoise is Missing!,1/12/2016,TRUE
Adventure Time,7,19,Blank-Eyed Girl,1/13/2016,TRUE
Adventure Time,7,20,Bad Jubies,1/14/2016,TRUE
Adventure Time,7,21,King's Ransom,1/15/2016,TRUE
Adventure Time,7,22,Scamps,1/21/2016,TRUE
Adventure Time,7,23,Crossover,1/28/2016,TRUE
Adventure Time,7,24,The Hall of Egress,3/5/2016,TRUE
Adventure Time,7,25,Flute Spell,3/12/2016,TRUE
Adventure Time,7,26,The Thin Yellow Line,3/19/2016,TRUE
Adventure Time,8,1,Broke His Crown,3/26/2016,TRUE
Adventure Time,8,2,Don't Look,4/2/2016,TRUE
Adventure Time,8,3,Beyond the Grotto,4/9/2016,TRUE
Adventure Time,8,4,Lady Rainicorn of the Crystal Dimension,4/16/2016,TRUE
Adventure Time,8,5,I Am a Sword,4/23/2016,TRUE
Adventure Time,8,6,Bun Bun,5/5/2016,TRUE
Adventure Time,8,7,Normal Man,5/12/2016,TRUE
Adventure Time,8,8,Elemental,5/19/2016,TRUE
Adventure Time,8,9,Five Short Tables,5/26/2016,TRUE
Adventure Time,8,10,The Music Hole,6/23/2016,TRUE
Adventure Time,8,11,Daddy-Daughter Card Wars,7/7/2016,TRUE
Adventure Time,8,12,Preboot,11/19/2016,TRUE
Adventure Time,8,13,Reboot,11/19/2016,TRUE
Adventure Time,8,14,Two Swords,1/23/2017,TRUE
Adventure Time,8,15,Do No Harm,1/23/2017,TRUE
Adventure Time,8,16,Wheels,1/24/2017,TRUE
Adventure Time,8,17,High Strangeness,1/25/2017,TRUE
Adventure Time,8,18,Horse and Ball,1/26/2017,TRUE
Adventure Time,8,19,Jelly Beans Have Power,1/27/2017,TRUE
Adventure Time,8,20,Islands: The Invitation (1),1/30/2017,TRUE
Adventure Time,8,21,Islands: Whipple the Happy Dragon (2),1/30/2017,TRUE
Adventure Time,8,22,Islands: Mysterious Island (3),1/31/2017,TRUE
Adventure Time,8,23,Islands: Imaginary Resources (4),1/31/2017,TRUE
Adventure Time,8,24,Islands: Hide and Seek (5),2/1/2017,TRUE
Adventure Time,8,25,Islands: Min & Marty (6),2/1/2017,TRUE
Adventure Time,8,26,Islands: Helpers (7),2/2/2017,TRUE
Adventure Time,8,27,Islands: The Light Cloud (8),2/2/2017,TRUE
Adventure Time,9,1,Orb,4/21/2017,TRUE
Adventure Time,9,2,Elements: Skyhooks (1),4/24/2017,TRUE
Adventure Time,9,3,Elements: Bespoken For (2),4/24/2017,TRUE
Adventure Time,9,4,Elements: Winter Light (3),4/25/2017,TRUE
Adventure Time,9,5,Elements: Cloudy (4),4/25/2017,TRUE
Adventure Time,9,6,Elements: Slime Central (5),4/26/2017,TRUE
Adventure Time,9,7,Elements: Happy Warrior (6),4/26/2017,TRUE
Adventure Time,9,8,Elements: Hero Heart (7),4/27/2017,TRUE
Adventure Time,9,9,Elements: Skyhooks II (8),4/27/2017,TRUE
Adventure Time,9,10,Abstract,7/17/2017,TRUE
Adventure Time,9,11,Ketchup,7/18/2017,TRUE
Adventure Time,9,12,Fionna and Cake and Fionna,7/19/2017,TRUE
Adventure Time,9,13,Whispers,7/20/2017,TRUE
Adventure Time,9,14,Three Buckets,7/21/2017,TRUE
Adventure Time,10,1,The Wild Hunt,9/17/2017,TRUE
Adventure Time,10,2,Always BMO Closing,9/17/2017,TRUE
Adventure Time,10,3,Son of Rap Bear,9/17/2017,TRUE
Adventure Time,10,4,Bonnibel Bubblegum,9/17/2017,TRUE
Adventure Time,10,5,Seventeen,12/17/2017,TRUE
Adventure Time,10,6,Ring of Fire,12/17/2017,TRUE
Adventure Time,10,7,Marcy & Hunson,12/17/2017,TRUE
Adventure Time,10,8,The First Investigation,12/17/2017,TRUE
Adventure Time,10,9,Blenanas,3/18/2018,TRUE
Adventure Time,10,10,Jake the Starchild,3/18/2018,TRUE
Adventure Time,10,11,Temple of Mars,3/18/2018,TRUE
Adventure Time,10,12,Gumbaldia,3/18/2018,TRUE
Adventure Time,10,13,Come Along With Me,9/3/2018,TRUE
After Life,1,1,Episode 1,3/8/2019,TRUE
After Life,1,2,Episode 2,3/8/2019,TRUE
After Life,1,3,Episode 3,3/8/2019,TRUE
After Life,1,4,Episode 4,3/8/2019,TRUE
After Life,1,5,Episode 5,3/8/2019,TRUE
After Life,1,6,Episode  6,3/8/2019,TRUE
After Life,2,1,Episode 1,4/24/2020,TRUE
After Life,2,2,Episode 2,4/24/2020,TRUE
After Life,2,3,Episode 3,4/24/2020,TRUE
After Life,2,4,Episode 4,4/24/2020,TRUE
After Life,2,5,Episode 5,4/24/2020,TRUE
After Life,2,6,Episode 6,4/24/2020,TRUE
After Life,3,1,Episode 1,1/14/2022,TRUE
After Life,3,2,Episode 2,1/14/2022,TRUE
After Life,3,3,Episode 3,1/14/2022,TRUE
After Life,3,4,Episode 4,1/14/2022,TRUE
After Life,3,5,Episode 5,1/14/2022,TRUE
After Life,3,6,Episode 6,1/14/2022,TRUE
Altered Carbon,1,1,Out of the Past,2/2/2018,TRUE
Altered Carbon,1,2,Fallen Angel,2/2/2018,TRUE
Altered Carbon,1,3,In a Lonely Place,2/2/2018,TRUE
Altered Carbon,1,4,Force of Evil,2/2/2018,TRUE
Altered Carbon,1,5,The Wrong Man,2/2/2018,TRUE
Altered Carbon,1,6,Man with My Face,2/2/2018,TRUE
Altered Carbon,1,7,Nora Inu,2/2/2018,TRUE
Altered Carbon,1,8,Clash by Night,2/2/2018,TRUE
Altered Carbon,1,9,Rage in Heaven,2/2/2018,TRUE
Altered Carbon,1,10,The Killers,2/2/2018,TRUE
Altered Carbon,2,1,Phantom Lady,2/27/2020,TRUE
Altered Carbon,2,2,Payment Deferred,2/27/2020,TRUE
Altered Carbon,2,3,Nightmare Alley,2/27/2020,TRUE
Altered Carbon,2,4,Shadow of a Doubt,2/27/2020,TRUE
Altered Carbon,2,5,I Wake Up Screaming,2/27/2020,TRUE
Altered Carbon,2,6,Bury Me Dead,2/27/2020,TRUE
Altered Carbon,2,7,Experiment Perilous,2/27/2020,TRUE
Altered Carbon,2,8,Broken Angels,2/27/2020,TRUE
American Gods,1,1,The Bone Orchard,4/30/2017,TRUE
American Gods,1,2,The Secret of Spoons,5/7/2017,TRUE
American Gods,1,3,Head Full of Snow,5/14/2017,TRUE
American Gods,1,4,Git Gone,5/21/2017,TRUE
American Gods,1,5,Lemon Scented You,5/28/2017,TRUE
American Gods,1,6,A Murder of Gods,6/4/2017,TRUE
American Gods,1,7,A Prayer for Mad Sweeney,6/11/2017,TRUE
American Gods,1,8,Come to Jesus,6/18/2017,TRUE
American Gods,2,1,House on the Rock,3/10/2019,TRUE
American Gods,2,2,The Beguiling Man,3/17/2019,TRUE
American Gods,2,3,Muninn,3/24/2019,TRUE
American Gods,2,4,The Greatest Story Ever Told,3/31/2019,TRUE
American Gods,2,5,The Ways of the Dead,4/7/2019,TRUE
American Gods,2,6,Donar the Great,4/14/2019,TRUE
American Gods,2,7,Treasure of the Sun,4/21/2019,TRUE
American Gods,2,8,Moon Shadow,4/28/2019,TRUE
American Gods,3,1,A Winter's Tale,1/10/2021,TRUE
American Gods,3,2,Serious Moonlight,1/17/2021,TRUE
American Gods,3,3,Ashes and Demons,1/24/2021,TRUE
American Gods,3,4,The Unseen,1/31/2021,TRUE
American Gods,3,5,Sister Rising,2/14/2021,TRUE
American Gods,3,6,Conscience of the King,2/21/2021,TRUE
American Gods,3,7,Fire and Ice,2/28/2021,TRUE
American Gods,3,8,The Rapture of Burning,3/7/2021,TRUE
American Gods,3,9,The Lake Effect,3/14/2021,TRUE
American Gods,3,10,Tears of the Wrath-Bearing Tree,3/21/2021,TRUE
American Horror Story,1,1,Pilot,10/5/2011,TRUE
American Horror Story,1,2,Home Invasion,10/12/2011,TRUE
American Horror Story,1,3,Murder House,10/19/2011,TRUE
American Horror Story,1,4,Halloween (1),10/26/2011,TRUE
American Horror Story,1,5,Halloween (2),11/2/2011,TRUE
American Horror Story,1,6,Piggy Piggy,11/9/2011,TRUE
American Horror Story,1,7,Open House,11/16/2011,TRUE
American Horror Story,1,8,Rubber Man,11/23/2011,TRUE
American Horror Story,1,9,Spooky Little Girl,11/30/2011,TRUE
American Horror Story,1,10,Smoldering Children,12/7/2011,TRUE
American Horror Story,1,11,Birth,12/14/2011,TRUE
American Horror Story,1,12,After Birth,12/21/2011,TRUE
American Horror Story,2,1,Welcome to Briarcliff,10/17/2012,TRUE
American Horror Story,2,2,Tricks and Treats,10/24/2012,TRUE
American Horror Story,2,3,Nor'easter,10/31/2012,TRUE
American Horror Story,2,4,I Am Anne Frank (1),11/7/2012,TRUE
American Horror Story,2,5,I Am Anne Frank (2),11/14/2012,TRUE
American Horror Story,2,6,The Origins of Monstrosity,11/21/2012,TRUE
American Horror Story,2,7,Dark Cousin,11/28/2012,TRUE
American Horror Story,2,8,Unholy Night,12/5/2012,TRUE
American Horror Story,2,9,The Coat Hanger,12/12/2012,TRUE
American Horror Story,2,10,The Name Game,1/2/2013,TRUE
American Horror Story,2,11,Spilt Milk,1/9/2013,TRUE
American Horror Story,2,12,Continuum,1/16/2013,TRUE
American Horror Story,2,13,Madness Ends,1/23/2013,TRUE
American Horror Story,3,1,Bitchcraft,10/9/2013,TRUE
American Horror Story,3,2,Boy Parts,10/16/2013,TRUE
American Horror Story,3,3,The Replacements,10/23/2013,TRUE
American Horror Story,3,4,Fearful Pranks Ensue,10/30/2013,TRUE
American Horror Story,3,5,Burn Witch. Burn!,11/6/2013,TRUE
American Horror Story,3,6,The Axeman Cometh,11/13/2013,TRUE
American Horror Story,3,7,The Dead,11/20/2013,TRUE
American Horror Story,3,8,The Sacred Taking,12/4/2013,TRUE
American Horror Story,3,9,Head,12/11/2013,TRUE
American Horror Story,3,10,The Magical Delights of Stevie Nicks,1/8/2014,TRUE
American Horror Story,3,11,Protect the Coven,1/15/2014,TRUE
American Horror Story,3,12,Go to Hell,1/22/2014,TRUE
American Horror Story,3,13,The Seven Wonders,1/29/2014,TRUE
American Horror Story,4,1,Monsters Among Us,10/8/2014,TRUE
American Horror Story,4,2,Massacres and Matinees,10/15/2014,TRUE
American Horror Story,4,3,Edward Mordrake (1),10/22/2014,TRUE
American Horror Story,4,4,Edward Mordrake (2),10/29/2014,TRUE
American Horror Story,4,5,Pink Cupcakes,11/5/2014,TRUE
American Horror Story,4,6,Bullseye,11/12/2014,TRUE
American Horror Story,4,7,Test of Strength,11/19/2014,TRUE
American Horror Story,4,8,Blood Bath,12/3/2014,TRUE
American Horror Story,4,9,Tupperware Party Massacre,12/10/2014,TRUE
American Horror Story,4,10,Orphans,12/17/2014,TRUE
American Horror Story,4,11,Magical Thinking,1/7/2015,TRUE
American Horror Story,4,12,Show Stoppers,1/14/2015,TRUE
American Horror Story,4,13,Curtain Call,1/21/2015,TRUE
American Horror Story,5,1,Checking In,10/7/2015,TRUE
American Horror Story,5,2,Chutes and Ladders,10/14/2015,TRUE
American Horror Story,5,3,Mommy,10/21/2015,TRUE
American Horror Story,5,4,Devil's Night,10/28/2015,TRUE
American Horror Story,5,5,Room Service,11/4/2015,TRUE
American Horror Story,5,6,Room 33,11/11/2015,TRUE
American Horror Story,5,7,Flicker,11/18/2015,TRUE
American Horror Story,5,8,The Ten Commandments Killer,12/2/2015,TRUE
American Horror Story,5,9,She Wants Revenge,12/9/2015,TRUE
American Horror Story,5,10,She Gets Revenge,12/16/2015,TRUE
American Horror Story,5,11,Battle Royale,1/6/2016,TRUE
American Horror Story,5,12,Be Our Guest,1/13/2016,TRUE
American Horror Story,6,1,Chapter 1,9/14/2016,TRUE
American Horror Story,6,2,Chapter 2,9/21/2016,TRUE
American Horror Story,6,3,Chapter 3,9/28/2016,TRUE
American Horror Story,6,4,Chapter 4,10/5/2016,TRUE
American Horror Story,6,5,Chapter 5,10/12/2016,TRUE
American Horror Story,6,6,Chapter 6,10/19/2016,TRUE
American Horror Story,6,7,Chapter 7,10/26/2016,TRUE
American Horror Story,6,8,Chapter 8,11/2/2016,TRUE
American Horror Story,6,9,Chapter 9,11/9/2016,TRUE
American Horror Story,6,10,Chapter 10,11/16/2016,TRUE
American Horror Story,7,1,Election Night,9/5/2017,TRUE
American Horror Story,7,2,Don't Be Afraid of the Dark,9/12/2017,TRUE
American Horror Story,7,3,Neighbors from Hell,9/19/2017,TRUE
American Horror Story,7,4,9-Nov,9/26/2017,TRUE
American Horror Story,7,5,Holes,10/3/2017,TRUE
American Horror Story,7,6,Mid-Western Assassin,10/10/2017,TRUE
American Horror Story,7,7,Valerie Solanas Died for Your Sins: Scumbag,10/17/2017,TRUE
American Horror Story,7,8,Winter of Our Discontent,10/24/2017,TRUE
American Horror Story,7,9,Drink the Kool-Aid,10/31/2017,TRUE
American Horror Story,7,10,Charles (Manson) in Charge,11/7/2017,TRUE
American Horror Story,7,11,Great Again,11/14/2017,TRUE
American Horror Story,8,1,The End,9/12/2018,TRUE
American Horror Story,8,2,The Morning After,9/19/2018,TRUE
American Horror Story,8,3,Forbidden Fruit,9/26/2018,TRUE
American Horror Story,8,4,Could It Be... Satan?,10/3/2018,TRUE
American Horror Story,8,5,Boy Wonder,10/10/2018,TRUE
American Horror Story,8,6,Return to Murder House,10/17/2018,TRUE
American Horror Story,8,7,Traitor,10/24/2018,TRUE
American Horror Story,8,8,Sojourn,10/31/2018,TRUE
American Horror Story,8,9,Fire and Reign,11/7/2018,TRUE
American Horror Story,8,10,Apocalypse Then,11/14/2018,TRUE
American Horror Story,9,1,Camp Redwood,9/18/2019,TRUE
American Horror Story,9,2,Mr. Jingles,9/25/2019,TRUE
American Horror Story,9,3,Slashdance,10/2/2019,TRUE
American Horror Story,9,4,True Killers,10/9/2019,TRUE
American Horror Story,9,5,Red Dawn,10/16/2019,TRUE
American Horror Story,9,6,Episode 100,10/23/2019,TRUE
American Horror Story,9,7,The Lady in White,10/30/2019,TRUE
American Horror Story,9,8,Rest in Pieces,11/6/2019,TRUE
American Horror Story,9,9,Final Girl,11/13/2019,TRUE
American Horror Story,10,1,Cape Fear,8/25/2021,TRUE
American Horror Story,10,2,Pale,8/25/2021,TRUE
American Horror Story,10,3,Thirst,9/1/2021,TRUE
American Horror Story,10,4,Blood Buffet,9/8/2021,TRUE
American Horror Story,10,5,Gaslight,9/15/2021,TRUE
American Horror Story,10,6,Winter Kills,9/22/2021,TRUE
American Horror Story,10,7,Take Me to Your Leader,9/29/2021,TRUE
American Horror Story,10,8,Inside,10/6/2021,TRUE
American Horror Story,10,9,Blue Moon,10/13/2021,TRUE
American Horror Story,10,10,The Future Perfect,10/20/2021,TRUE
American Horror Story,11,1,Something’s Coming,10/19/2022,TRUE
American Horror Story,11,2,Thank You For Your Service,10/19/2022,TRUE
American Horror Story,11,3,Smoke Signals,10/26/2022,TRUE
American Horror Story,11,4,Black Out,10/26/2022,TRUE
American Horror Story,11,5,Bad Fortune,11/2/2022,TRUE
American Horror Story,11,6,The Body,11/2/2022,TRUE
American Horror Story,11,7,The Sentinel,11/9/2022,TRUE
American Horror Story,11,8,Fire Island,11/9/2022,TRUE
American Horror Story,11,9,Requiem 1981/1987 (1),11/16/2022,TRUE
American Horror Story,11,10,Requiem 1981/1987 (2),11/16/2022,TRUE
American Horror Story,12,1,Multiply Thy Pain,9/20/2023,TRUE
American Horror Story,12,2,Rockabye,9/27/2023,TRUE
American Horror Story,12,3,When The Bough Breaks,10/4/2023,TRUE
American Horror Story,12,4,Vanishing Twin,10/11/2023,TRUE
American Horror Story,12,5,Preech,10/18/2023,TRUE
American Horror Story,12,6,Opening Night,4/3/2024,TRUE
American Horror Story,12,7,Ave Hestia,4/10/2024,TRUE
American Horror Story,12,8,Little Gold Man,4/17/2024,TRUE
American Horror Story,12,9,The Auteur,4/24/2024,TRUE
Aoashi,1,1,First Touch,4/9/2022,TRUE
Aoashi,1,2,Tokyo City Esperion,4/16/2022,TRUE
Aoashi,1,3,The Final Test Begins,4/23/2022,TRUE
Aoashi,1,4,CROW,4/30/2022,TRUE
Aoashi,1,5,Orange Colored Landscape,5/7/2022,TRUE
Aoashi,1,6,First Fan,5/14/2022,TRUE
Aoashi,1,7,The First Youth Match,5/21/2022,TRUE
Aoashi,1,8,Night Training,5/28/2022,TRUE
Aoashi,1,9,A Broader Soccer,6/4/2022,TRUE
Aoashi,1,10,No Compromises,6/11/2022,TRUE
Aoashi,1,11,Tokyo Metropolis League Match 1 - Seikyo High School,6/18/2022,TRUE
Aoashi,1,12,Eagle Eye,6/25/2022,TRUE
Aoashi,1,13,Turn,7/2/2022,TRUE
Aoashi,1,14,It's Just Soccer,7/9/2022,TRUE
Aoashi,1,15,Where I Ought to Be,7/16/2022,TRUE
Aoashi,1,16,Just Like You,7/23/2022,TRUE
Aoashi,1,17,Tokyo Metropolis League Match 7 - Tama Sports University High School,7/30/2022,TRUE
Aoashi,1,18,Wind of Change,8/6/2022,TRUE
Aoashi,1,19,What We Lack,8/20/2022,TRUE
Aoashi,1,20,The Truly Weak One,8/27/2022,TRUE
Aoashi,1,21,Tokyo Metropolis League Match 8 - Tokyo Musashino Football Club Youths,9/3/2022,TRUE
Aoashi,1,22,Like A Demon,9/10/2022,TRUE
Aoashi,1,23,Do Your Best. Don't Lose. Fight to Your Limits,9/17/2022,TRUE
Aoashi,1,24,From Now,9/24/2022,TRUE
Arcane,1,1,Welcome to the Playground,11/6/2021,TRUE
Arcane,1,2,Some Mysteries Are Better Left Unsolved,11/6/2021,TRUE
Arcane,1,3,The Base Violence Necessary for Change,11/6/2021,TRUE
Arcane,1,4,Happy Progress Day!,11/13/2021,TRUE
Arcane,1,5,Everybody Wants to Be My Enemy,11/13/2021,TRUE
Arcane,1,6,When These Walls Come Tumbling Down,11/13/2021,TRUE
Arcane,1,7,The Boy Savior,11/20/2021,TRUE
Arcane,1,8,Oil and Water,11/20/2021,TRUE
Arcane,1,9,The Monster You Created,11/20/2021,TRUE
Arcane,2,1,Heavy Is the Crown,11/9/2024,TRUE
Arcane,2,2,Watch It All Burn,11/9/2024,TRUE
Arcane,2,3,Finally Got the Name Right,11/9/2024,TRUE
Arcane,2,4,Paint the Town Blue,11/16/2024,TRUE
Arcane,2,5,Blisters and Bedrock,11/16/2024,TRUE
Arcane,2,6,The Message Hidden Within the Pattern,11/16/2024,TRUE
Arcane,2,7,Pretend Like It's the First Time,11/23/2024,TRUE
Arcane,2,8,Killing Is a Cycle,11/23/2024,TRUE
Arcane,2,9,The Dirt Under Your Nails,11/23/2024,TRUE
Arrow,1,1,Pilot,10/10/2012,TRUE
Arrow,1,2,Honor Thy Father,10/17/2012,TRUE
Arrow,1,3,Lone Gunmen,10/24/2012,TRUE
Arrow,1,4,An Innocent Man,10/31/2012,TRUE
Arrow,1,5,Damaged,11/7/2012,TRUE
Arrow,1,6,Legacies,11/14/2012,TRUE
Arrow,1,7,Muse of Fire,11/28/2012,TRUE
Arrow,1,8,Vendetta,12/5/2012,TRUE
Arrow,1,9,Year's End,12/12/2012,TRUE
Arrow,1,10,Burned,1/16/2013,TRUE
Arrow,1,11,Trust But Verify,1/23/2013,TRUE
Arrow,1,12,Vertigo,1/30/2013,TRUE
Arrow,1,13,Betrayal,2/6/2013,TRUE
Arrow,1,14,The Odyssey,2/13/2013,TRUE
Arrow,1,15,Dodger,2/20/2013,TRUE
Arrow,1,16,Dead to Rights,2/27/2013,TRUE
Arrow,1,17,The Huntress Returns,3/20/2013,TRUE
Arrow,1,18,Salvation,3/27/2013,TRUE
Arrow,1,19,Unfinished Business,4/3/2013,TRUE
Arrow,1,20,Home Invasion,4/24/2013,TRUE
Arrow,1,21,The Undertaking,5/1/2013,TRUE
Arrow,1,22,Darkness on the Edge of Town,5/8/2013,TRUE
Arrow,1,23,Sacrifice,5/15/2013,TRUE
Arrow,2,1,City of Heroes,10/9/2013,TRUE
Arrow,2,2,Identity,10/16/2013,TRUE
Arrow,2,3,Broken Dolls,10/23/2013,TRUE
Arrow,2,4,Crucible,10/30/2013,TRUE
Arrow,2,5,League of Assassins,11/6/2013,TRUE
Arrow,2,6,Keep Your Enemies Closer,11/13/2013,TRUE
Arrow,2,7,State v. Queen,11/20/2013,TRUE
Arrow,2,8,The Scientist,12/4/2013,TRUE
Arrow,2,9,Three Ghosts,12/11/2013,TRUE
Arrow,2,10,Blast Radius,1/15/2014,TRUE
Arrow,2,11,Blind Spot,1/22/2014,TRUE
Arrow,2,12,Tremors,1/29/2014,TRUE
Arrow,2,13,Heir to the Demon,2/5/2014,TRUE
Arrow,2,14,Time of Death,2/26/2014,TRUE
Arrow,2,15,The Promise,3/5/2014,TRUE
Arrow,2,16,Suicide Squad,3/19/2014,TRUE
Arrow,2,17,Birds of Prey,3/26/2014,TRUE
Arrow,2,18,Deathstroke,4/2/2014,TRUE
Arrow,2,19,The Man Under the Hood,4/16/2014,TRUE
Arrow,2,20,Seeing Red,4/23/2014,TRUE
Arrow,2,21,City of Blood,4/30/2014,TRUE
Arrow,2,22,Streets of Fire,5/7/2014,TRUE
Arrow,2,23,Unthinkable,5/14/2014,TRUE
Arrow,3,1,The Calm,10/8/2014,TRUE
Arrow,3,2,Sara,10/15/2014,TRUE
Arrow,3,3,Corto Maltese,10/22/2014,TRUE
Arrow,3,4,The Magician,10/29/2014,TRUE
Arrow,3,5,The Secret Origin of Felicity Smoak,11/5/2014,TRUE
Arrow,3,6,Guilty,11/12/2014,TRUE
Arrow,3,7,Draw Back Your Bow,11/19/2014,TRUE
Arrow,3,8,The Brave and the Bold,12/3/2014,TRUE
Arrow,3,9,The Climb,12/10/2014,TRUE
Arrow,3,10,Left Behind,1/21/2015,TRUE
Arrow,3,11,Midnight City,1/28/2015,TRUE
Arrow,3,12,Uprising,2/4/2015,TRUE
Arrow,3,13,Canaries,2/11/2015,TRUE
Arrow,3,14,The Return,2/18/2015,TRUE
Arrow,3,15,Nanda Parbat,2/25/2015,TRUE
Arrow,3,16,The Offer,3/18/2015,TRUE
Arrow,3,17,Suicidal Tendencies,3/25/2015,TRUE
Arrow,3,18,Public Enemy,4/1/2015,TRUE
Arrow,3,19,Broken Arrow,4/15/2015,TRUE
Arrow,3,20,The Fallen,4/22/2015,TRUE
Arrow,3,21,Al Sah-him,4/29/2015,TRUE
Arrow,3,22,This Is Your Sword,5/6/2015,TRUE
Arrow,3,23,My Name is Oliver Queen,5/13/2015,TRUE
Arrow,4,1,Green Arrow,10/7/2015,TRUE
Arrow,4,2,The Candidate,10/14/2015,TRUE
Arrow,4,3,Restoration,10/21/2015,TRUE
Arrow,4,4,Beyond Redemption,10/28/2015,TRUE
Arrow,4,5,Haunted,11/4/2015,TRUE
Arrow,4,6,Lost Souls,11/11/2015,TRUE
Arrow,4,7,Brotherhood,11/18/2015,TRUE
Arrow,4,8,Legends of Yesterday,12/2/2015,TRUE
Arrow,4,9,Dark Waters,12/9/2015,TRUE
Arrow,4,10,Blood Debts,1/20/2016,TRUE
Arrow,4,11,A.W.O.L.,1/27/2016,TRUE
Arrow,4,12,Unchained,2/3/2016,TRUE
Arrow,4,13,Sins of the Father,2/10/2016,TRUE
Arrow,4,14,Code of Silence,2/17/2016,TRUE
Arrow,4,15,Taken,2/24/2016,TRUE
Arrow,4,16,Broken Hearts,3/23/2016,TRUE
Arrow,4,17,Beacon of Hope,3/30/2016,TRUE
Arrow,4,18,Eleven-Fifty-Nine,4/6/2016,TRUE
Arrow,4,19,Canary Cry,4/27/2016,TRUE
Arrow,4,20,Genesis,5/4/2016,TRUE
Arrow,4,21,Monument Point,5/11/2016,TRUE
Arrow,4,22,Lost in the Flood,5/18/2016,TRUE
Arrow,4,23,Schism,5/25/2016,TRUE
Arrow,5,1,Legacy,10/5/2016,TRUE
Arrow,5,2,The Recruits,10/12/2016,TRUE
Arrow,5,3,A Matter of Trust,10/19/2016,TRUE
Arrow,5,4,Penance,10/26/2016,TRUE
Arrow,5,5,Human Target,11/2/2016,TRUE
Arrow,5,6,So It Begins,11/9/2016,TRUE
Arrow,5,7,Vigilante,11/16/2016,TRUE
Arrow,5,8,Invasion!,11/30/2016,TRUE
Arrow,5,9,What We Leave Behind,12/7/2016,TRUE
